"week","contractId","contractAddress","creator","global_funder","global_funding","global_owner","estimatedRewards","global_period","global_total","global_initial","period","total"
2,415121,"6DFQT4FTASKEB47JIVVJUUHQQNZLCJBWKHYMB6LEOSMYN25DDTJ7FDVE34","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"PDLDQ57T4DEZNBD5NVKUAGCJ4JRZHBEG345X6T5A4FD5JPS46PO5LIHCFY",,18,1048029,"552500",,
2,415114,"D3PC4WDEIL27KW4OKDICL5MWXFASADE4L5IC5QMRWCTJO6XGZL32QUO7BI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"5RF523QQHGAHR3YGK4RQ5RAVYO4KDFY3OUEQ7J2J6SAO6DALMIHVOGVMXM",,18,1048029,"552500",,
2,415106,"ZGOMDD5VPCWVOG7V4XTLZYLOOWCAQCXJQWUW5652X6C5WKP2SF7OOVM72Y","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"DMWKJSSPVWO6BDR7YLKLZOBNU4XG65DJWPL3GXJBAGLJI2AKVMBIAO77J4",,18,1048029,"552500",,
2,415099,"VEALES7QE377SUQD56OJORTNXBFBQKS2GWEABJI7YFKIMFDR6YM4L4WZMQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"7GVWCP7DMXV66554EIBKFTBZI7I6VY45IJWUHVGVTCLOZCL4H4ARP55Y6E",,18,1048029,"552500",,
2,415092,"MIRKDXQMBUOUSP6DL3KQL54OPWXTZEN6G3GIDJXG2CNJTKIBAAJWT5LEUE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"GQXVNFGE5FERM66FPAB2HPRJ3MZWDQZUATGQB6BL6E63OJG5GIKGACYM2I",,18,1048029,"552500",,
2,415085,"FXZ7VCHK3J7SS5TJXWOCG4TUAU4WQZTWOULO3II2H6K6S3HOV7BCYZW3CM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"I3DSFWX3GFRLUC7WNKIUKQQ6DWTPXNMKMCW7BDZLGFFS3I3KQECQJ4V7L4",,18,1048029,"552500",,
2,415078,"USYAWDVKHQDJM6A4UHSUW6UDCXM4WZPDUMEVWOSPQHD4TOVKWK3NPM6TEY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JSNANIUYSRT45LL2OQMESAATWDGMQH4YIBWRAADMJWUTAGSDHHWF2IDCIY",,18,1048029,"552500",,
2,415071,"QYDT2Q2ALQO2SMUK6MAPHAYP62UBJJAHMUB72TF7ISTE5RHO4HRFSIXFHM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"6GADL2PIRS2WZ3SYD34QFNVWLC4W3XIXY7VOZLF2H6YSPYN4QE4HS3CKXA",,18,1048029,"552500",,
2,415052,"VPCAFNCAWMJ4F3WDWCWIUDIEV5YVIXK6CK5XJVNBNZFDYCAYYQW5VFMCQU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"DZHHR6KC2A2K4LM4H435N3SDLYOR5IKYAXXCT52GNL6WOJOG53ZWDFZW6E",,18,1048029,"552500",,
2,415045,"BKVIEF4673MET7UD3EB2MSR7PRCE5L44MHEYL2OQOEC2X4YSR7I6DEZLLQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"IU3XPC3TNYXDDLD4L6BIRNIYWOZLJYWT352QEE62G7AFYOXR4CKLQKLQQQ",,18,1048029,"552500",,
2,415038,"A6OHUOXPYFQBHECPGESMD54BCA67Z5NQ5NZRQ44YHB7RLABDTIK43SAMO4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"PM32BHWDIYF3JRMUWSE5VUALYHMGBEVZTQ7GFN4B5ERDUDC5GNNKGKNC44",,18,1048029,"552500",,
2,415031,"4HCCQRRZFC6X3SZJKSBUJ74KQ3ZY3Z5MCUKQJWAUAMT532ORB4ZDI2XR3A","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"TCRRMCFICLLCECEWE2XZH6HULENRPIDHF72YA37MB6IERRLX33GUTS6QFE",,18,1048029,"552500",,
2,415023,"AZOIAMBOLDOEZGKZTVHXFGEBDO23A4E5MWVTRJIVMPORUMOQCW4D2XR7XA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"4CHCW4LLHABEWVSOE4ZBN7X6J5NLNM4IDZUK6WIWFYGAEK2KVQDCZUWZYI",,18,1048029,"552500",,
2,415016,"B646Z6HNAGV4VCXI6SGOCAZXWOQJBUSXU6BPRBOHNPLOMJ5KZYJ5OV7XQE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"76EQQKCVSQI3UUQE3EYHDCY4X33EZ2VBFIN35PNEQMJ4CI7XGG34GWCWJI",,18,1048029,"552500",,
2,415009,"JJ2CP43OE2PGJLQRMKZTHVJA34AQMDGZ5OVVRD4NRASIOSM4O7IQPWVPR4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"7SELJFHOLMY3T7DE4GFM5SZIQ5XF46Q2LCEQUBIISAJ3ATZ62QS5UPSXKM",,18,1048029,"552500",,
2,415002,"BRLVRGN6A4TL3D5QXMV56NI2VEA6DBRXPIKKABHULMLCZJ7U6BWWV5IOAU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NYGPJ2T7N24USTY5XEXUCDQC4LGYDD2PK63XLLH3P6HG6E3AYM433PH2XA",,18,1048029,"552500",,
2,414995,"4DVGTJTHVUDENP5BSDP37RHFJHG76AC6MUUOF5DMBBMZ77PPSWOUUQBWEM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"S72FQDXG3LNG52AUP465RBQLSB47QRWPIZVG6WYAGGRMVEI4YLIVPWJEKI",,18,1048029,"552500",,
2,414988,"JJINKPNEYPTDR5AQTF7ZSVIMLVYRHIFHP75M6B2KFYWBJOP6JKB25W5XPI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"VWSXSF3OB5SL5PXRW6WIO34X2EEA4J64H3HBIPXNSBINVBOI57CL7QHTWQ",,18,1048029,"552500",,
2,414981,"EMDGYR3PMBIRY3FLFZZK7BDVAVTRXYKHCP4N5WCG45SDBO6CPYGYYHSKXY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"AWW4QZL2WNEYKP45NVHRWWORL3ZXI2VOHHRE5PRIZ25YF7BTGJYEKTWEIE",,18,1048029,"552500",,
2,414974,"SCKOEYQVDP3MLTJB63GCRIK3VEI2ETA5N7ZX6HL4FS5YG7IBAQOOEYD5MY","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"B6KH3UPTSIQD67BH3C6AU7LOONR2WLZHBODTR4CDINYZ6HSYJ7BBOPNT5Q",,18,1048029,"552500",,
2,414967,"SZWGKOXN2CZWMMUIJ6NDFW5DYXRJWUKXJTXMYOSF3UFSOQDQOQFVET3ODI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"FKPJKT5ZZYVJFQKBNFO7EYDSMANBF24BKWVYJG4D23B76NLMQVKIWK5KGU",,18,1048029,"552500",,
2,414960,"6HC5OYJM2LETGQ3FRNU5BLNZAFCQRH6JVJW4ZA62DVUHTFNGNMO4IYGXHE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"EITF2NQXCYH4HY5VUGELNERHNO7IYPEY65UAEPONORWXBRA3RPTIW3Z2V4",,18,1048029,"552500",,
2,414953,"VNQKP4OVJYIU7R5P6CH6U46CLZBQTQE4MX27EFZB73TWTWRACBV3NXHMJE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"OJB5KPNZPWZMJ5V2XSM37PZQTXDYKWOC65GHZSJPIQLFHSMFLHSNQSG4IU",,18,1048029,"552500",,
2,414946,"WZMXMXTLAYJ5TCVSKRJEIHPIS4OJ4CETUXBLVG7QTBRVGYMOEMGK2464HM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"FLWPHPYJ2KTWAMQLODNWABTVYLEP4VD7FHGLWVFFSH2F44AB3TNME3JFJM",,1,553188,"552500",,
2,414939,"MFMA57TLMSIBY45KFKHBN2HWI6VMSOEBGTTYSGRJHPZPZNJKKTEAJJ3YS4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZXJVCB3KW2JLU3HRXIFVBLIBF72IT4HYUCOC6CKZ4PP2KVP22P5CQUFOMM",,1,553188,"552500",,
2,414932,"44TILMAPIJRI4KFXVY7GMP6CTLLE7WDNHRXLKZ4NT4BGJ53EQNAEKK3JSM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"BBMMWE2ASUOIYYNOKYIGAXTV7RW2LFTCXFQWRB7MKWIWGIAYTQOEB7EWME",,18,1048029,"552500",,
2,414925,"G4Y652I42TM5IGBHFY7I55TNHHYUBRQMPOGGOUVJBGXZWKTUT663YOMROA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XKKY4SD5APQFHYC6GHR7FFQOGD5YSQRWML72YKOFHVS5XBQH3MFI5OVWYI",,18,1048029,"552500",,
2,414918,"XHGNZMPF5A4TITX3Z2QM4HIAMLLFDXUWFPTDZDGQBOJ33KA723DBM2JBBQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NLW4KRVUUVKNVX5MBRYQ4DXNVJGFWTWH53Z7XJFSCZQ7RVBQ27FIOQFVU4",,18,1048029,"552500",,
2,414911,"7V245QC764ZYXGEHCGVGXS7DKGXMDHDB4W6PM767UI32CPECMLU2YACWLQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"UL2IKX4AGMAWZDZRTQS2H27DKQPCCZKGUVX7QOHESHW62IF4HMPGUXBMFA",,18,1048029,"552500",,
2,414904,"SJCJNC3U33PN5JQW6ZLQHZKC3EHOXEKOTE67ACUTNOFL2H4TDNREYN5EKQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"QGHKMZA6ZY6AUD5UESHPALYK2Z55LX2ADO4JLONRVRKNZ5P46TLCVO3UEY",,18,1048029,"552500",,
2,414852,"SYCPF3GEVHBL3KVE2DE2YJHATL2USWEPQNJZMVZAIZG5GCCFBHRZOY3KUU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"K22GAAPSRIMOYU2BDLOHDS2FYWSIKAXBA737DROX6RJPKHEWY44PXFPTKE",,1,554189,"553500",,
2,414845,"3N377RLCW6MX6J7BZWJ6T6UJYUHMTPMFMQO35Z4MEXGSXI5OESNTINAPO4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"WMZSQYPTKVHT2TZNFCJCBSG5QQNMNHPUVR2357HYV57T2HYH6BBYNQJI2M",,18,1048029,"552500",,
2,414838,"3XMDGOE56GSF3MHKHKF772ZMIYYT7SKDMAUKM3WERIUA5CUKGOOJHHD7IM","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"B4D4WNFIHR3M5INZJROBFNUTXV32VVNXR3ZXYMQSVULXSBM5PPJHNV5AWI",,18,1048029,"552500",,
2,414831,"7OESQKNOOUJ2RUJSNXCYIGZKT6Y2H3NLX2JCPX4VKTISMSPJNY76JHN7NA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"RNY7FAIHQ7XQEPWL625V4CCPIWFIDUIRNWRGCJRE2RI77XVWK6WVQENXII",,18,1048029,"552500",,
2,414824,"L2M5OZ354G2OKB4PN45UVLIE5RYQ2A35GG5SUGP5SX6CN6ZWSMUWAS4HYQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"F77YAZCKTGAOFXIEJZJF4T5XM4ZSYLGOOOIW7FRAEDKPRPPPIZ5FT3WEDE",,18,1048029,"552500",,
2,414817,"MEUQFVQJ3I3KXABROWTJLDIZISCVI7HIQJJNZO4CWG4LF57FM7XJ2QUNME","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XMBZ6S2JXND57WLCJ2W5FJX76TNCHUXH5B5GUCS2F2EFDVRW57AKUGQGU4",,18,1048029,"552500",,
2,414810,"YJNZHQEEYC6UX2YDVAZFPBHYJ5GSHMSW45WX6MRUBGDGM7G3BYYWU5E2OU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"3EVNYINIY4M7PFW4QXOOVMCSBIZEUP7HCK33342YGA5LXZD7K2MK62JMSM",,18,1048029,"552500",,
2,414803,"EXVLTZAEXJYCVYORDLPT4MU6MXS7QBNFVTOI3XY7S3VLCRXMUZWHI3ELAQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"YQJCGOBSKGPWPKUN7SOJKPVL42QTYRMSTLQLPLBEAEYFCEFHOZVVQSY45E",,18,1048029,"552500",,
2,414796,"XIEJPRAMWOJRAPZ2VVSSV4GTDRV2DBASBRDID3IANGVYKNZNMDW6KV2LLQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"H6OGM2UG33ZCXXKLAVECE7SHFXBWTGH5SCJU7MC3VOW5PLQZ2MFDOQBJCU",,18,1048029,"552500",,
2,414789,"OARUKJWXIJX5H3HN3BC3AKQNGG6KMVF42VGWWH5ZFAVXJIMIMZJZADZHLU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZGS5ACSYRLB5HRSJ2MLONNVF4EB67TTF5LULGRQD6W636YLXR43ZIMGRX4",,18,1048029,"552500",,
2,414782,"L5YJKGDCYP7UNIGSRDCAGHSNRJAUSZGMF2POUR2NCMCLEL7SHQIY3BP3RQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"R6DGB77MRAT4RJRAGCHTNCL5SODURT3XSVXXETFJDZBORPFXAAQUZKITHI",,18,1048029,"552500",,
2,414775,"K5HFOT6JQKN2IVTQOTCUI26JOVRVTFFP5DO6PFDN7IBKX365RSIS7SYLLU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"73QVWYOHR27QRLU5XN65US3VSGEOYLHAIOX45WFT67I3UKJCCPP4OVDLXM",,18,1048029,"552500",,
2,414767,"PJF4UQCN6B3WJJXM76GDRDYP66JMXUQB5RZ2T55XWZKLORR5VLAWUXNRAI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"HDDD6JYMY7LVTZZPDY6TAG2E2BOV7FN45YGQR5H6CXGKU4HHT2ZXD5IIMA",,18,1048029,"552500",,
2,414760,"FAFPR72L3UNN3XNFVH5J3BLGI6JQ5R5TV7CF34YWSSU5VG6XA36T3D4OMQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"DF4NEXNJEDW24EKGYBY66D6RK2DPQL2UJLLDRHCRFNIS3ARY2RZU5GLTSQ",,18,1048029,"552500",,
2,414753,"7NSWLYO7HTE7KJVVYD7PZUXP5TGYGA7PVQ3NSEDO547ZA6BKI4QDWLUSR4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"T3G6OG5CJ5AGZSKIHJNSOIJZGFQW3TCWIUAHAA5ZPU6IMSPLIRNIWFTIDA",,18,1048029,"552500",,
2,414746,"IN7EKL2FLUQB5NQZ7NYKQAAJLQVX24W63PTXOKKOD4KV6MX2ZBVEIPIRPI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XNGPJKWNFK22D6P2KDOKDFJSZ7BJANTWT373Q4JY2XNI4DFAIWQXZJEFDU",,18,1048029,"552500",,
2,414739,"NVKKMG56BNBUXOL7SAXATON2HVXTUJ55ED3BIC3ZRGEAQNDJX3EVW5JC44","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"HDXLT2KAFZGNR6TCNKWS6625AHVBS7HEG6GAD4WFXVASTTRBLFNEZUBRLA",,18,1048029,"552500",,
2,414732,"ISVGMYYZHLPPLW2FWMSHVHG4QIXCOYBSCOJ5Z32SWSMHRCYM42R6UPZSP4","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JD2PPWX5A62TQH65RHLNKGV66OZYS2Y5I3VUUBPP4UY2V5HZKP7OL7VKD4",,18,1048029,"552500",,
2,414725,"WRWDEBXLRN6WMQL7UYFWCXSFYGONNNU4R26OBM55F6WLDYFL7VC2ZFMAGA","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"J5W6S6ISHXLNGSK7FRZIJV3L4O36GWFNERFET4523OOZ2ATTNVETYFYNSQ",,18,1048029,"552500",,
2,414718,"RDSQABIQ4UGRKCPI2S2BREODMU5NZN2MVBR3ON2FHTOKO42F3EUEPTQDAE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"JAH734HRPBP6EMBK5O272QTQXPNLLIHOP7YQFUFV2JACJMHGW7FJKRZSDU",,18,1048029,"552500",,
2,414711,"Q2NWEOFIHSOZPX6AZTZDZFTMETATUXT67RPZU5NWIDLPG2VJMJVRFYXVKU","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"ZP67YOO53UCW7N7W43KJMAWLDOKIBD2EP2QXOI2PNCMGUWNR4FJKMF37XQ",,18,1048029,"552500",,
2,414704,"ULNYZRAUFO7N3CE7CXVUGD2VIFN5DBT5XOFIVHY6QOUB7SWZ5Y2E7J5K3A","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"DZ5J66XTRU6EU5KDNRAPHRM5I7U7BMI63ADTTV4QL76PC63GGPITLU47MM",,18,1048029,"552500",,
2,414697,"OP2UHRGHBUU2W56P6R5XCVR25JRWWDDRTXNAZ6SSL6SRW4CJ6HF6377XDQ","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"UIM6WLGVGZVGLN3IZOI5WWPKTCTU7FBMRLR6GQLHYLL77CZFLCA7OIW63A",,18,1048029,"552500",,
2,414690,"PSGZ34OOI2FSIJ7IO3LDDJRIT7DCHYKJVV2PL5NGU4THMUWZ7KNAHJJKHE","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"NA2VXTMNA5VLFMLIK5ZHU4PCP5HSMZATR2CCISMYQ7AAG7MXIOCQKHO37I",,18,1048029,"552500",,
2,414682,"AB267COX3ZR536DVXY3ENBCWMICVHS2RJHBU3RQ46BWJNA6WKMBEEXCFZI","U3JFLNF55P4X2GTISLPD2DEBEXHJCG6EK7FX4EPCP4WBFRHEX3KUEMLYKE","62TIVJSZOS4DRSSYYDDZELQAGFYQC5JWKCHRBPPYKTZN2OOOXTGLB5ZJ4E",,"XAHGDX4ZDKEHBAPXR7DKJBPSRRCDB333PTDDXMR7UP4ZVBTU5JBDLVNFP4",,18,1048029,"552500",,
