TestnetTotal,MainnetP0,Address
533156.292412,23402.415716,WLFPR3KAN7VVA2BDZVRNQSLMU6KNJX4SZVAEQUAZCSGEHQ6SEN2JT3RJM4
532203.546671,23360.595799,HORBUDRCMIJYOV7POWG5MDWOPBAKMGIYZEESPJQO4OOBU7O3EB7IHOZELE
531190.557958,23316.131571,LTBU6CVYR42MFDJ7KMEIGVPZQER3T6AOQY7AFYDWKMKRC5POGKY2RWZ4KU
526352.367727,23103.763564,QTIOZHOSHK6WSKASWKSDBLAO7EBHCHRFB673EBJV32LNQ2IM3NZBIWFCOQ
525750.244499,23077.333907,ONLRMNGDYC6PQ2RG5DUQVEMOVJOLWO5BJJ5FSO44GK3LF3WFV3ES5N5UFU
522640.053227,22940.81486,7KU25Z3CTOCF2PSPJAV2DT2AFEJEAX2SCZL4FTK436BKRKIHEPTJKWN3LM
521169.18089,22876.252242,KI4X5Z2W5A6EN3S7EG4IFWBFFPGXYMRFWP5A5BU64FUBJ7CARA3SEKTNRM
519214.302141,22790.444598,46NHGHMDZ7PU3MVUBM7XGYUQNRBE3FARUM3XIS4XTRVUCFOJDG7LGB3ZEQ
518479.868865,22758.20731,NBI5VML47OINW3HGG6OVUMTXRTKTHSKDNO6OJLWJXTO6YH7C5QHXKU7DK4
516237.527706,22659.781763,CO6PWBFAMCIDVDDZD6EDKLE6ACIHOALTW65LYJPFIISHIXWWKZZVZCQ3AA
515489.63217,22626.953561,5DKNPFOWFTKLMNJ3GEQIWMGZ44STMR5EU7UL4UHWA635NNSQTGMREDK7KM
513597.412461,22543.89628,T6WILG5AOBKRYDMNGUEIGXUNH3AI5SS4F4QQNOF6557JUDTFZNEKH752DI
512862.197165,22511.624666,SGWIY4Z7IL7UHAVIIMVPZSOZMQPYFZRD3JDVIFNR4GHRZJTEACVAU6PXTQ
512695.351409,22504.301122,Z5BB6XZS5SGWKGPAMGUEACS2FLCKAM6737PQM4YLHMCPJYJFWNCSEEIXQI
510901.108621,22425.544449,AE3K4SWDR2N2GUXS2ZKD6TYSOLLGEAJF4A4TL6RRQYQUFS4GBSCRU7NDFI
508299.144178,22311.333561,HFDTIXFXMFROHDQXPGGQUSZFQL552YCNNIT4LL7JPO7KSBEWY6HM4QZ24Q
508016.592571,22298.931213,NKJNGZCOFQ4UUP2R37ITRCIV74PHOMRZJUIYXSAJUCAFIMPRUGUD2RG3LA
504652.022353,22151.24643,RRZ23GNNKI5CJL2ZCYJBG3PTBEGAFDA6FMVHGCHLSFWKAK2P5SR6MX7TYA
503622.149007,22106.041066,VOIWW3ZUNNMT5N6NTDFKA6PCMGCQC4SRKILN3EVDGY6RNJ2M5JOS2PQWDM
502128.638911,22040.484785,RWV2YEJYY2ERJYBVXFHK2AQG76T4AFQRYK4W3HNHLINH36HA5MM5H5VWIA
501081.053641,21994.501972,3HOIWKNUF4VNYSBBKQE25VW4GEJJUF733RUSVIQN3JZBUK4SG7277NFNMA
501068.116002,21993.934086,L55B74S5UJUVXEK2ZEIKOOUODGI6UQXZZHYRFONFKO2MKI5EQVXMRHWHW4
500023,21948.059659,3QROCAUK5NEHUTKAX4JHVPMUMSVOFJ7UWZCMY6CXZ3V3VVLRKWQGXIRYNE
500000,21947.050095,4MUHAWCR4YMLXBPKQWW43KZVGMCJ6BD3FRKFA7WGGQMCOGVX7PBOKZV6LQ
498930.995146,21900.127089,DORKE5VKYMTL2UOO5DNLDY7KXPBT6BINVRXCMDEOJLMGJLWT7QACX6ZFF4
497900.957666,21854.914521,DB3KZPAONDAJVBPUBRKBMHU33PU6KQ47232F4BCMYQY7QKBK3FXSB3ZIUM
497031.216932,21816.738034,IHUHW3UILUZHGDAVNCAR5PDXV6EQXJJ6FYEFLOKQKPQWERX3QF3V3LWRC4
495072.172671,21730.747549,53BHUCOPTCJMIHI5MTT7C4LSQZZC2O4WUAD5YURWHB27CN2ECGZI267FPM
494824.061878,21719.856949,5SCKKJTZ5OSMK37PXCTIMSV5KHHUUP7X7JOIS7PP2F7TA45C3ZICILCU6Q
494669.998315,21713.094467,LAE42B7XOUBMI5VVBYEAXPCDSDAGVLFIGSIIYAXZBBSMCLLNVQXITLXXI4
492354.427975,21611.454591,BFVMNNO27ZFJTRGGTAZURXDY2TF3AOXAGYL4TDPJNGFSTM7AO7TVGEXT3Q
490705.460954,21539.074667,IT7NQKFAKCGGSDPGH4W7YNZRXQSZ4WTVOSCOFD5VUT3ZESZJS5CPTVTTPM
489844.292934,21501.274472,HYPNFBY2GH7RPNUB37BVAD4BXYLJMPDGGHVFZBYQZ73EMN3KIQ3CRBHQQA
489791.571147,21498.960296,MOKIBYDFTZ4EWEZMXJAAHQOW34KZUUXKNQOZ7WH3SWOZDBLSIG5TJDUD24
489021.383404,21465.153598,5KERTXABZDXJJHJENE6EBYIPK7FVVVTW63MTEGGFTZYJOG7QPSPJMFTJCI
488549.106915,21444.423447,KXSV5PN4NZUTRUUBFU5ELDNCO2O6VJ2XQ3QCA6DNDPXMCRT7OQAB5S2LBU
487514.125221,21398.993857,XUEWD5EXY7NAVEJAXXOYSHHTVLKT6I74IE526UIPJOYDO37HRDWFF5TEFI
487323.133102,21390.610429,JBELWJBI5CAUPPJLWLYUNXVITF3E73HUDLHTD26V6OI63Q5TS3XDZZBXPM
484623.063415,21272.0933,HVBH2KDKB44BC6GQVXCB3Y42NA2DC6UMZU7T4XU7RP7VOX5LIICUWASNQU
483977.518897,21243.757704,7S46CITMOAMB5HDA5QPC7F2WEPBKOZGEO6WDAKEHEW54W5X7LW3X4D3UAM
478086.173161,20985.162384,ZTNVRWI5TEJVIXVCRSBHKEIKFXJI3F4HWGDL5NUDC7W2EJ4UJ2NCVZCDGY
477132.922493,20943.320304,BTQABPNA3YMRQOCMDF2MDGTNNR4N76EBTYYBOAHS43SRPL7NN3JDOWOMDY
475558.521911,20874.213407,M7MTSACO3TXTP3CI363LAZYQSYWXREA7552KBXHUU24QL5CYMMKZY4BBEY
475264.984146,20861.328831,DZF4OILHIW2EEN5UDDNKYGPX2IJEBH45IWYGFCCVF3ZZYIVA43J42SX6HM
475254.643733,20860.874948,6D7KNVZAJXA525B7M6OIGPKQRV5V3TJANKJDPCGJM5CCTFRPIU6EOVNDGM
475143.964629,20856.016788,FPPHCENRYLSJROMO52QK5E75S36HL5JJMZGIUNLZVFP4MYNGWHXL3VFJAQ
474053.844071,20808.166927,VYWTFA4YVEHUROAFF7TZWPWUTD62M2423L7AKL3BLOOBYXWGHA65G4WOVU
473050.030834,20764.105448,YG7DPZZOFYYCMFCX4Y2OCQJSEK6UV2WOHIU34TESECYURC6ZYQAT2IEHCM
472857.06194,20755.635252,5EXKJJLGSDKD7R5CCAXYIJN74MHOPKRJCCKUNVIUL5PGLIZ3GOL2B7TV7M
471692.832112,20704.532432,SRSZXPBPE2FINRYJQMTU3HXGLQPBRC2F5LRCXV75O2D46Q6GABRZPTBGZU
467668.565594,20527.890874,NCNMEIWAWTRHNT56PVPVQAAHF3CPLMOR57NVRR73R6QULF277TGFFJYS2Q
466933.588398,20495.629711,RTIIL7JVXD2ZMCT24VR6SHLZF5DRCAO5MBHKLHL2HEPYIXCKLU7LQVPIPI
459180.911484,20155.332934,FV2XF4HKTJJGLSPZB56NA32VCS34O2BSCSJWQ46UKEGO7TYF7MVXJF6BTU
457325.364834,20073.885383,WCI7SADQO4KPUBJQL7Y6AKUGBKQ6MTAR24IGOZCDGJNG777ZUCFSWEEL2A
457061.227204,20062.2913,QSWRZ7DGYSFA4I7RBYZ7DS2OB7Q3ERCI5Q5VNHA3HM3Z3ZVSBD4KXKMCUE
456367.566219,20031.843675,KFYP6UQCUPWIT6SMAWSGO4O3L5SZ4YD3CM5SZZSQMSK4OP7OOJ2BGSB5PQ
452113.632956,19845.121102,KNGVCCTBUXE2DWVZ3DV5CJ254I7A7V45A2ELSHHY7ZNQWFQL7VVNT77AAM
450690.813025,19782.667702,KNWATWHFA3DPOYYLTQRSA22CVMGTX2TWRSXDXGHROUN2WDZOBKCS6KSJCU
449139.902774,19714.591892,4WR2YUCSV535AP6IQN5SI354PHJPNWGIKMZS2Q4CVOJW3HK46CU2F6M5GE
447969.662438,19663.225245,4LCYPXBMBXH6R65LVYLMLXZQASEIEWLR5RURAO2EFXFK57GGH3Q4T53NT4
447932.604861,19661.598636,5PE5LNMRU3WGA74O4NHVKQFLTMVYSBPTAH6VUOMAU5CVPDVQPLOWPZH2FE
447472.851062,19641.418157,RDGX646QTJDIYJNH26446OGYE74IYRPSYXSTEE7R2D4ZRZ5INF6CPZKXWM
447014.20868,19621.286462,WBFLO2RNV7BGO3WJFCU3BEUH56KC4WOUHKEYQBXVBQIFSPKNSPYZBVETPI
444983.797311,19532.163382,SF5RQRJVFW4WUH2RZ6RQ67STBQUNTE5UJGE7AGKXGXJ56W3JVSLXLUUJRU
444361.37831,19504.84286,N2SISZ7SJVFQHYCZEAACFV5ICX3MDUJXLA3TL5OHYGSQUGKQGDOTXDVRCI
442431.532377,19420.134009,ERCR7ZB3V7AP7QRLBMI3VN7CO2Q77QDVYO3FXBO22JN7NGLQSU6QKGYFSE
437699.819815,19212.439744,SDRJKBSSE3ERHTWEJFY3ARNTDZQMPG3COESGB6KOGKH75JKJMSX25IQNJU
436779.81707,19172.057051,ZTVH7BVOIASULJ3XCXU4ZBAGRZMN5KJ4Y37S4V6XBZAWPUZPGKGCK4PPYM
435690.92853,19124.261269,MVOWBHM34MWRODNCAEQOUFHQOILYGTKB5EJ6O5IDDFPH4Q4MDKI2PLKFEI
430970.163883,18917.047552,DKC6BLKHQ7DOKHTRIBFOSO2OZ3WMNXLHAFZZYNURYWP5C4JOFNFPMZSEQI
430867.988388,18912.562651,U3BD7GOQAYV7ZKITBIXVSR4E6AVPWLA5ZXLBR6KRJCM2OBIDZWFFQFYRUY
430643.962043,18902.729216,O7RPUEU4T2RY3IX6FMPEXMY7UFCGPQZKMGTBAHXLJTFEWWEG7FZH6ACO5I
430511.299789,18896.906126,A43Y3CMPV2IA3SIAP5LFX5QUSSAFNAQEQIXCRKHUD2OQDJNYPUPOL7FIUE
429107.603343,18835.292133,F7SHMJDHQCL64277ISMHFVSM6BRTWBBEKKBX32G4XDJBH3RTFAJQG6QSMU
419458.218186,18411.741055,34W64H4UAPXZQXAKJXB3ZWMJ3GU35ZA2JPCHUXQALXRKOXUMPWROMHWMDQ
419135.733882,18397.585896,AE2ZFILIP6I4E753SKVDFQK4AG2RLKFIZRUS5XZUMJAGNKRZFQUU7PYJU4
416723.670043,18291.710524,TGYHID55I2DCH6RKXJVEL3VYBLO7WLIKBNN2FULDE6KEAOBKRUNZVKETNA
416590.928242,18285.883943,WUW4A7DATB7PEFQF63YY3P5E32SZUOK3VLCMKFKQBD54JRDSJPEMRXXDMA
415647.702774,18244.481909,4ZOVHHOZLES32YMPAIJSX2PJDTEWO2YNCE7QQIOYBC25IVSBJLFHCP6EZI
414688.048246,18202.358737,EVAY273WRCOZEO6KZDAFB2JS3VHMEBQWGUUBNCZMR7D766FZPTUOKAXQ6Q
413676.23421,18157.946071,4RY6OG3WUNFUYPAWOWKD3MANLYVPS5TU7O3SS4EJHL7IN6Z5TREVQ3JS6A
412670.561795,18113.802985,HCRIW4NC3PEOBV74EVD2KQDZZPSNF2O53QDQYXD2UYEREO3UK3KWFOQN3Y
412037.244305,18086.004084,EIBGS5CZO3FCY7XGK3GD424HJD7K6VAHHGKIL7EXPYRPX5OFOK52SZGI2A
411554.672119,18064.822012,5PAVW4BGR56G7AIHNL3DXC6A3UYI3MGISSIOKQDAPZ2M2OFW422TBDMQ7M
410425.485443,18015.257379,3EIQ44NQ2OTCU76AIOK7K3LB3C365JRQJIDBGHAVVQ2SX4D34SOT626DZA
409856.493069,17990.28197,WLERBET6V7ROENF2GJ5FIYIFZIIDVRK2XD533CNDH3R5WTF74RHBRVVSHU
408775.750509,17942.843748,47GNE4HVPKELPE47GPEUSBJ2F2AJJSLPRA3IEXBU7EWM2JAMEZW7BM5QNI
405843.556576,17814.137734,XNPBZIXKK2MBVXTVOPAAT46P4OHR7SYRZTLDYGYYK254SW5FA4UDU7W5XI
405567.549,17802.02263,5LSCD4IFQUNAZP4EHLY6B6CHMNX2Z3PYOQCKMSTF2YGKRXDSFUHFSB3PVQ
404094.235023,17737.352838,6XKF2REC5AOIJ2HS2MGDMHOYWSX3YUKAPNSG7QX63UUS3TXILUXOR5LYMU
403819.580952,17725.297145,VRZCXMWR2FNEWEEQH75WPXTXSZ422LXYPWBC4YRJFPMJNOQWMMU27L2ZK4
403508.401818,17711.638217,PEL4LFGLTLQXOXNCPYXITM2MH57FCATTBCAUHQKJGZ7RNH7RKHDAEZBFUQ
403496.228901,17711.103898,T7IQZ7PKCCQWOM6NDKBL5YQOT2GL6NXQ5YJTTE5JXHKDDXXQVYS4DWDMV4
402854.612912,17682.940741,MPWLQ3XV3OE3C24YTF77L3WBAOETPA6NAMFEDRBEYFPMHLVE3TPLADWZUM
402074.627225,17648.703971,LBHGW6M5P4AGIWCSZOPKWRCH5A2OHLIOEM4VMNA3HOJ57HDEFHVVLS2NRA
401565.239093,17626.344838,CSX3GA3RUCWPBKOEMCJVJPKTOJXEV6Z66OHD2EOUNXOX62TTHX32RQJJJM
400291.096322,17570.417487,ZPDGXDMBLA7OPTZXLRZ6DG4WOCG7DAPTJKI45IUUHLYJL7X7SHOE7AO6MU
400105,17562.248957,L3OBT2DHYEH56OY3Y2VXNPX4B4VKTM7FLB5QSTBLHRBW4PZOCNKW4NHMBY
400000,17557.640076,7EISH72TGOIOMBHON3G5LE3HIZYORQL5R3KLKPI22YRGLW44JUW4UDNFGA
399237.320101,17524.162928,WSVG4R2HBJ66ZLD7QZ356QTWSISNUCRTARV7YEQFMHE4AHIIQD4FOUEGCI
398626.632479,17497.357344,LGLAQC5R2F6YLL4FPCKGPTYRLDXMUPOJGB2MLVGFSQMCN4JE7ZDOEXIHHM
397872.307179,17464.246914,KIFARWIDJQTRYUL5F574NFDEMVEIGTHWLBX6773M3O24RS6V3LHL6O7YKQ
396988.456745,17425.451095,IZVGQOHR2RWMJP7KBJWGUD4AXECEG5Q6YSMXICTXYLWCSAIT722Y6RSLQY
396740.39903,17414.562824,VGNXKF56CVYPQ5N3WJKFXA7QGFPGFIRB26JWPWD5T6Y5VHW322EKUXB33I
394177.137384,17302.050761,NEXTPI2HSC3YYRKKMZ4CODEXVFSNYVPHCSFGOUGTAL2SP56UZZVLF5JXNE
394017.872121,17295.059956,AS5FKTY53RGLWI4RMVSDKUOIRDDTXU7W3JFSEM7KM4TFTV6AT664LLIBVM
391165.625466,17169.863155,2BMINR6HQJOUWRBIX42YJR5CST4ZHJTTWV4EHYQGCHWINZSUEAXKVYW7GY
383933.904416,16852.433267,ZGASECPFXR37ORGIZ6C2ENRPLKJ34XLZB3BIXOYQETI52FPKXPLPU7PVYI
382035.763635,16769.116085,WQVHOBPDL54ESDTRVMTR2477KQ6LVPVFNTUCPIO25BQN64REZ2CZOE64RU
381604.28142,16750.176562,H5T3GSU2UYXWQYCMZNHMK4GMAJDXVYOTFX2QB4IAQNCRQU6OMOSZ2GLSQY
379135.824023,16641.825845,DL7BJSNMEQHHJJHCHGFVIDB77Y2AMGHMFCJKWJQODRX72RP7K5SSTPCX2A
378286.341744,16604.538585,X4NMZU4PYAU5W4E5RTCYOFKD6OEEKD5T3BCLFCUNCYM4YESW4IUCC7IQJU
375063.640514,16463.081014,GWARQ5CANHEBHDBIWBQ7YIEGMHJ6VYW57WUETNBMWEBKC3724HMH6IICI4
373786.369385,16407.016347,PNWIVAHT7NN75PHW5GICTNTOURI7UDNBSKL6RWQGGMEHCBGMVE5XVZNV34
372845.805835,16365.731157,S3XTQ6UIAIXTUWFBOV2LDL7FNI2MLZM5EFWRL6WLU3INMSFGUD6Z6INR5A
371915.38656,16324.89124,XIZCY3573263C5N5KS7BTZGB2AM2GDMKHGTWXDHS4VB4L77E3V6LAEFRYA
369356.516587,16212.571945,SRMHAM6SWI2KQDORC3WC2A4VFXNXJX6YUCKRAJ7NZHYPBNTRGUYYO4U5LI
368237.223937,16163.441601,GJFKJDL5OFJL5SEF5GCQMZIPDEHAF6MYA2GHYVAC4C3EL22I7GP5MLKQQY
367344.529854,16124.257598,WGAIK7322DTJHDVB3RYYT4CQMQRK3GDQCBTBQ6DMG7SHXN465SSSVP3YCE
366868.497193,16103.362572,D7KLHTTVJTT5MDEYSKSOJDM5K6ORHVF5M57QU2BDUEYR4F6YC6A7SGNCQA
366133.870072,16071.116776,AFVVQA657Z6EYOLWD7KGW7L5YX5CCMPJ27RHAGLQCRHVZI7J4OF6AETCMA
363070.506259,15936.653178,AGTEZRQMACMVQBVLXFTNVY5SSWQ4WBUEV4VJKEYIXRAVFODXCKLY74ZOQE
359880.619759,15796.63598,C6ZRWE27VBBDGVMMTWAFEK5GXMJMCJZVCQ4XWHV7ZEHDZRP3RYVFPYCQ74
358551.103734,15738.278071,DDEMIVZVJVJKEPJAIFFJPHTEDY24TPMFX374NGHSY6DNF6D7JV56IHVOIA
356489.244496,15647.774615,JVQ6GHU6SXD4LSGT2CNOM2VUIUVV2ZZCGNU3Y7CORZU6REJSS6Q6MQKOWA
355663.666156,15611.536596,KM76LLMPQMQMOOAJ22OMXGA7Y4ACRXIX3Y4PRLSBV6JAAKJFEGJQOMDLEI
353233.810664,15504.880276,ZD7BR3TPP4F5BEEBJ3TSVTHUEIPGBAO56NIVGID53PJEV2MO57GLXEBXQE
353027.517107,15495.825206,OG2O26434PPWPKE4EZGSTFZHE6WTUDLRUG5CGBQJFYCIC5JSYFYLHBROBI
351941.158824,15448.140486,U7S2WATVYDB47M3LKT44DTLJCRV7Q536ZUCZ36U526YRAALP3R7O6NTTS4
351641.798108,15435.000317,HH3PFYNLSGNN6WRRTYJ5PQ3LKWUZUJSQAEPRXFH5VQ7NEHZACIEBZHYMKM
350630.089862,15390.592294,2MRBBCVYYP54KIENRFM2TJ7N4ABBVGAANJKPQQBQNNPS3ZXQKFDRL5BEME
347959.340509,15273.362154,RLRZ4R44VLJOM7CW27PUVX7G6HBRZXGARSNWWTVLW4I63JHVAFPJN2TAL4
347652.354842,15259.887295,XZMPNUYRULWDUNFGEYV26YAOKGLPCME7B3JXK3YZPYT3W7IHOQNYPJO77U
346237.534373,15197.785023,GTLMOAHABB2MCVOISAE6GAVQ2X5WST37ZWEXZMTJ73JCVBLJVEF45UEXUA
345951.071615,15185.210998,CLVW2RMMU5ITN3WT465P7TZPOJIENUAAESFXFYYT7GIO4MAI6UOJ7DY43A
345781.85594,15177.783429,DX4GR7HPFOQ62AGYZJG6MXKJZ5KDWVZUXP6HSGGZDQTNWIHGVBF6UOIYJQ
342506.443925,15034.012165,SRFARKN5FMO7BI37VHUMKC7IQO6PLIE7UPJAJ3NBLER5RZZJ5LEHCUWFLI
339139.700823,14886.232006,DT7NZMHDKRK2LMNUUSWVJUIDJARB5BUFDPLG4Y2CMB47GZV34Z7PKZ7HGQ
337329.044567,14806.754879,HCYF2UG6PIAHOXAOXLJBK75WUC6BB7FEHQGCZ7MS4BPFWEWAGBOT2WINA4
336463.998629,14768.784466,GMJIEOW4CPWSFMKNBFJSYLEZDHYL4LYMH6GPLU5BHVEFX6IRGUPDWXFFHY
335507.696499,14726.808445,DBHL5OT7R7ATJK336BLU2QT3DZIU5D333NJT77PVN3KIIUES5SDR3ZAQMQ
334581.760081,14686.165299,5FV2LPP6ULG2LPIYO5IQCPUJBDS55VL7TNXOOMDYLK5PQIHV3DINMXEKKY
333708.334974,14647.82709,OAKI4HSY22GMES5FOE5DRWWYC6BXKRCNCJXHMRQP4UYZPMPSGDI4NTQCRM
332600.58923,14599.203587,5LVOZKG66PI7CGMEEH36U3WE2ZOSR5HMGPQG5HAONAIDPGVGMKUEMHSWRA
332123.969372,14578.282787,SIGQKBZQ3FAKCAXLYP5XIYQRD7HQP6AHLKPMQAAHFF7FKCXT4TQVIFPTTE
331841.876347,14565.900568,R3O4M54JG7NCYSJWGWXIOCVTHYHYG3U2FDW3FSO2FGEZY2OZA4W4RQK26A
330331.813372,14499.617712,EVDRI57TXBDYDPD4I4QG44B7QBPL3VIM7AJTWZK6TWPIMM7OEQNH4JYKEI
329608.615212,14467.87358,I4TINFEOIFLMGNLEDOFSTLJSDVMR7I3BVHA6YXPYBNYIVHEE3LBETBX2HA
327444.176551,14372.867492,PR63YL3RBXRUISYMHR4M2DCQTLJUKHSWYNIXHPFZQZF5V5A4DLUESSZ4IQ
325787.629463,14300.154848,7W3H77FUNNTRQL6B6TLVHAHJKREAQ4K3UN2Y5UF57FXIJIZA7QO4ZL74MQ
324824.61309,14257.884111,TYIYDRRR7G4NPTK4RV3LIYZ2LNDLL4GSC7OW6CFWT2LROOUUJXZUQIIYVM
323458.015222,14197.898527,WZTRAJRL2KWPUUDPMC5BOICGM263DBPPVOIMT6RHRXC6K7JRIOPT26LBR4
322576.694403,14159.213743,OKVX36ELHUWWHTADD4D2H2UNGZNOUYFV446HGAKJNIA5LWE6XIV3QWFJOU
321298.103433,14103.091143,XMLNWIZR3VJZJDYCY6N3SHP6INTOJYX2QSB7PVG6WMTFC4QX7G5X7IQOAU
320339.044009,14060.994093,HGNIXXWTGXBJMGO4JNGZT32FBMI6SIR2DPSPXNQ65I3SNZTTDWEVKTEC3M
318082.789074,13961.957812,GZNODCDLUBVVB7FBTJOAJTYPB5UXATBQ6ZVF4T72Z4L27ZBY5MZ27LBW6E
317479.922859,13935.495542,4LWHEI7YLNYUW4BKDW2ITCZGEGTIU6RAC7GGVKWUHFWVR7GKS2MCPWFMK4
316090.805688,13874.521494,SIG5RPHXVFS2QH3KD2KTDDNQSRPILURB5CFWD3L4GXJAXMC2H5F375XNBY
315387.186707,13843.636772,EHE24OUFQ3TA32DXFMDJYFJCLF554DK536IW67VSW6S4QRPA3XN6K7SGTA
315364.149034,13842.625554,BQTSVJFJT5KNX272NK27XA5N77C7DLPMUAZML3CDOWKV7AYAGEMYVHKF3Q
315101.445719,13831.094428,NNY64YWSG2L67BUKA4VQ3P3NQSKEPTS7YHNAKMX3ECCUBEFN7BEQVUHDQ4
314071.411193,13785.88199,QKOHLLIQTJZXLYSLGNR5JJZQWRHCUJFX3X5AEWEJFXMWSJTSBSPM5JHLPM
313956.078529,13780.819566,X6RULNCHG76HAHHOIMOVX5VO2VSGHEUEWKAQCJNVCKLDJZ5F5EK57YCDEY
313138.699177,13744.941435,MPT4CD2WW4T2CP643SYY4PCV5WTMLFEAX2BLMBNGOY4PCMI3HBNO4IGTIY
311055.082029,13653.482935,3PC5BZUUZ3V6GUYTIZB34T6Q6TWSUCCAM2Z5ZIO375EQTBVZJQHDRIP3FY
306319.574058,13445.622074,PBB4QJB4FCLUDKW3HNH5NJ3URGWOAL7BBX76KT7LS7VTKK55QMHBF7WRGE
305117.48119,13392.857289,W7PCVJXMZOD3G7IC7EBTVXTMB5YUU32AGTAZRLXCYBGFZG3572T5ZCGPKA
301000,13212.124157,3TF5PYACJWLVVQMQVTHF4KMDFJGLOYBMMCHGOLTOUMKLV54QOURDP4CRBE
300873.142707,13206.55587,ZUBRCZ6LGZUAM2FS6NIDV2NMR3YCKWDTE472ERU5HFQ5LPRTD2MSLA6PRI
300179.7863,13176.121615,TRUVOI2P74N2Z57PDC6H662QFL5DG755HCCEHIU62HCNB3JQLUGAODLMKQ
300000,13168.230057,3BUNCPN2IIFZ4GJPIGAXLFREIYUX3LDMZKTPRYFJM6AMQMVG2LEIYG5EB4
299805.643482,13159.698953,SXIP6ZC6SK3X7F3LQONEVUFVU3FLVVXW7NLI6KK5SANFTMALTSDT2OZ35M
299121.621248,13129.674412,PUYNYRDJ5BB66F3LB4QGUAMUD7K74YL2ELJOI2PTHRW67F54GRPKLB6RMM
298014.790591,13081.091076,SO3IMKO3O3ISWKXLITY46SXOFWFIKNUDVR5X2B7Y3FOVXYA6VW5EW3RIEM
295140.671539,12954.934207,ITHWPYAMDJR62UOPFHDQUQACFTPXF7APAO5TBVKZY63HSNCDSPIQFOH4ZE
295039.531252,12950.494745,Q2K5NJOD2LRNMN62XKWI3Q67XXNGIKJSTO4EK5TYSSNZP525U4JKQ7TVLU
294935.512549,12945.928937,O2UUF6A5RDGEFVBWZBEUPWOJ22SXDCF2XKEBSNFV3KAVIDAKRUGZZLCGAI
294709.330069,12936.000861,5LJKBYK5YY4ZAOXNJPSJWGE5SELJIM5OI5YQP4TWBWMPXMNA5VLGMSD4JE
294362.701036,12920.785891,AMPROE4K7QYUY4AEQTIKL5LIECSJXB7VP7CI6JCBWK6Y5CQ37K72ZVCG6U
293719.427028,12892.549958,U5Q3CVZKVE7YCNTVR4DVNARCSLBWFTCINBPKZR6Z2VNHSWUGSRTPWJQVK4
292427.421372,12835.838532,E5UHKYKXGQJ2PDUSTMCDUYQOMVNJFHDO45ZPQHPZ2EEKW6KKHLRT3VCPCA
292258.054971,12828.404346,TUT5SK5B5LCDIGA7IDF5OPP6P3QIYCTQRWHRC2S5YOZQZ44M6Z4YCJP6GY
291602.341223,12799.622381,NJEWCA5JVQCLCXZIS22YKTXYF4ADUFVFMG2XXHGH6C2MC62VUMLCNTUBQE
291447.521682,12792.826717,U63TUSKUYJ5L2YUR4A7FBHA6EGSGQ55P4J2T3DDOPVRLUAVZE3T477PN3A
290780.88928,12763.565487,QNJ5K5265AD34R44R6NURJ5UOAX57JF5LYLH6SWVWX5RDVMPGX2VXO4NNI
290107.791734,12734.020476,EEUN5VXOKCOOOTGIP5GU7SYPRDBMFBICTFV53ZY6QHBHIANPAPY6A5EDDM
290066.401881,12732.203706,UIBZMYGIUR27P42TDNC74VXI4D622NQWBRHX72E56EYWXS72Z6BOFX7GRE
289100.788424,12689.818972,K2QEWL53AYAMYPT2V6TR2UORDCS5YICVDVTMBRJFWYYCZH4ATMAMH3KQKU
287847.161883,12634.792163,MPBRY6SD5HJAI2NHFBV7JB4U55FAONEXFXS5HEZOMD6XM4WDEEFWQS7CNA
287108.885095,12602.386168,RVDWHJGAOKALR6TSFGDAPSMF7A764U3A2K55DI5ZKYFNLP2WZ2HCZJ26G4
286401.920377,12571.354588,HX7PB7Y3BFIO5MHRBHMEKIQ3AAPPIK764VL6E4DPMKCKSZP7KWDRKCI53I
285152.727697,12516.522399,DZMB5WAOZUIZFDVTETYTJRIH7AA2C2HP54D73YMAKGLQMSVZIRH5AUEHCU
285076.65769,12513.183374,V3N7X57OKID7RW45DZGJG4HK5FAMMIULXQXDQF7VWAUAFVAMAM74X6QVSI
284424.598657,12484.56183,3RAOTH62B55ZIPQWP7ADGBJSDKV4DIHNGD7ZFRJDJKZCMIYMNG4M7ATNMI
284413.769785,12484.086506,AQ53K6B4SAJ2IIBIE6H452KKKX37H5M2DRICE7YHNYGEBCCNFWMKAV3DKA
283971.688931,12464.681765,NMV6JGMXNY7ZJZYD2YMNGTLAZG3XXQM5WDYHLE5XSFXHLFX7JXGSUGGAIY
283536.299803,12445.570751,PE46GJQS67HSYH2MFRFG7OSS3MXSXFTI6Y2U5NGQTSKGAROS2USECENHHI
280863.087106,12328.232485,BWJZIO7AMGDVJW35MCRDV5WKOKC3FD7W4L4KTVZJUMWR573PVOSQAQ3G3M
279448.558094,12266.143007,CDNLM2BPHVPZYLG4WRFOZHJZPUHK53LQPOMEFNN23L7PXUDDCYM243IESE
276763.99038,12148.306323,MK2DAKMDK4KKZ67OG6GEKWFYAJ3AMSL2PXVNJMMJEQBCKURQ3D4ZKF54TI
276609.149245,12141.50971,LCNINWR6UYXHQ274NMRMVESERGX6G6TNVMPLMSEWZGT55R5MLQXDJCCGBY
274463.481017,12047.327534,ZXSDIOF4K5FM3ZCV6A6HWFMFU4UZTEMEAU7KQKXKFOFYSMZWKHENBBAOHM
